"Fisktegund","Óslægt","skip","id","date","gear","harbour"
"Þorskur",450,"6931","726744","19.05.2020","Handfæri","Siglufjörður"
"Þorskur",404,"6931","726201","18.05.2020","Handfæri","Siglufjörður"
"Þorskur",650,"6931","725504","14.05.2020","Handfæri","Siglufjörður"
"Þorskur",356,"6931","724595","12.05.2020","Handfæri","Ólafsfjörður"
"Þorskur",490,"6931","722992","06.05.2020","Handfæri","Ólafsfjörður"
"Grásleppa",3116,"6931","722136","02.05.2020","Grásleppunet","Ólafsfjörður"
"Grásleppa",1704,"6931","721850","29.04.2020","Grásleppunet","Ólafsfjörður"
"Þorskur",26,"6931","721510","28.04.2020","Grásleppunet","Ólafsfjörður"
"Grásleppa",2925,"6931","721510","28.04.2020","Grásleppunet","Ólafsfjörður"
"Grásleppa",3124,"6931","721133","27.04.2020","Grásleppunet","Ólafsfjörður"
"Grásleppa",218,"6931","720905","26.04.2020","Grásleppunet","Ólafsfjörður"
"Þorskur",471,"6931","715469","05.03.2020","Handfæri","Ólafsfjörður"
"Ýsa",20,"6952","751069","18.08.2020","Handfæri","Drangsnes"
"Þorskur",586,"6952","751069","18.08.2020","Handfæri","Drangsnes"
"Þorskur",810,"6952","750630","17.08.2020","Handfæri","Drangsnes"
"Þorskur",431,"6952","748201","10.08.2020","Handfæri","Drangsnes"
"Steinbítur",3,"6952","748201","10.08.2020","Handfæri","Drangsnes"
"Ýsa",4,"6952","747633","06.08.2020","Handfæri","Drangsnes"
"Þorskur",771,"6952","747633","06.08.2020","Handfæri","Drangsnes"
"Þorskur",774,"6952","747198","04.08.2020","Handfæri","Drangsnes"
"Þorskur",773,"6952","746793","03.08.2020","Handfæri","Drangsnes"
"Þorskur",565,"6952","746319","30.07.2020","Handfæri","Drangsnes"
"Þorskur",774,"6952","746011","29.07.2020","Handfæri","Drangsnes"
"Þorskur",767,"6952","745649","28.07.2020","Handfæri","Drangsnes"
"Þorskur",529,"6952","745204","27.07.2020","Handfæri","Drangsnes"
"Þorskur",563,"6952","744657","22.07.2020","Handfæri","Drangsnes"
"Þorskur",392,"6952","744110","21.07.2020","Handfæri","Drangsnes"
"Þorskur",644,"6952","743361","20.07.2020","Handfæri","Drangsnes"
"Grásleppa",2860,"6952","722516","03.05.2020","Grásleppunet","Drangsnes"
"Grásleppa",2225,"6952","722494","02.05.2020","Grásleppunet","Drangsnes"
"Þorskur",39,"6952","721705","28.04.2020","Grásleppunet","Drangsnes"
"Grásleppa",3262,"6952","721705","28.04.2020","Grásleppunet","Drangsnes"
"Þorskur",38,"6952","721411","27.04.2020","Grásleppunet","Drangsnes"
"Rauðmagi",20,"6952","721411","27.04.2020","Grásleppunet","Drangsnes"
"Grásleppa",5249,"6952","721411","27.04.2020","Grásleppunet","Drangsnes"
"Þorskur",89,"6952","721050","24.04.2020","Grásleppunet","Drangsnes"
"Rauðmagi",20,"6952","721050","24.04.2020","Grásleppunet","Drangsnes"
"Grásleppa",2448,"6952","721050","24.04.2020","Grásleppunet","Drangsnes"
"Grásleppa",2602,"6952","720438","23.04.2020","Grásleppunet","Drangsnes"
"Þorskur",104,"6952","719867","21.04.2020","Grásleppunet","Drangsnes"
"Grásleppa",4593,"6952","719867","21.04.2020","Grásleppunet","Drangsnes"
"Þorskur",101,"6952","719443","19.04.2020","Grásleppunet","Drangsnes"
"Rauðmagi",20,"6952","719443","19.04.2020","Grásleppunet","Drangsnes"
"Grásleppa",1824,"6952","719443","19.04.2020","Grásleppunet","Drangsnes"
"Þorskur",62,"6952","719437","18.04.2020","Grásleppunet","Drangsnes"
"Rauðmagi",25,"6952","719437","18.04.2020","Grásleppunet","Drangsnes"
"Grásleppa",2622,"6952","719437","18.04.2020","Grásleppunet","Drangsnes"
"Þorskur",54,"6952","719143","16.04.2020","Grásleppunet","Drangsnes"
"Grásleppa",1413,"6952","719143","16.04.2020","Grásleppunet","Drangsnes"
"Þorskur",101,"6952","718966","15.04.2020","Grásleppunet","Drangsnes"
"Rauðmagi",30,"6952","718966","15.04.2020","Grásleppunet","Drangsnes"
"Grásleppa",3054,"6952","718966","15.04.2020","Grásleppunet","Drangsnes"
"Þorskur",85,"6952","718790","12.04.2020","Grásleppunet","Drangsnes"
"Rauðmagi",80,"6952","718790","12.04.2020","Grásleppunet","Drangsnes"
"Grásleppa",4114,"6952","718790","12.04.2020","Grásleppunet","Drangsnes"
"Þorskur",115,"6952","718620","10.04.2020","Grásleppunet","Drangsnes"
"Grásleppa",1543,"6952","718620","10.04.2020","Grásleppunet","Drangsnes"
"Þorskur",82,"6952","718616","09.04.2020","Grásleppunet","Drangsnes"
"Rauðmagi",30,"6952","718616","09.04.2020","Grásleppunet","Drangsnes"
"Grásleppa",1377,"6952","718616","09.04.2020","Grásleppunet","Drangsnes"
"Þorskur",155,"6952","718106","03.04.2020","Grásleppunet","Drangsnes"
"Rauðmagi",47,"6952","718106","03.04.2020","Grásleppunet","Drangsnes"
"Grásleppa",1268,"6952","718106","03.04.2020","Grásleppunet","Drangsnes"
"Þorskur",102,"6952","718012","01.04.2020","Grásleppunet","Drangsnes"
"Grásleppa",900,"6952","718012","01.04.2020","Grásleppunet","Drangsnes"
"Skarkoli",7,"6952","717686","27.03.2020","Grásleppunet","Drangsnes"
"Þorskur",158,"6952","717686","27.03.2020","Grásleppunet","Drangsnes"
"Rauðmagi",100,"6952","717686","27.03.2020","Grásleppunet","Drangsnes"
"Grásleppa",2032,"6952","717686","27.03.2020","Grásleppunet","Drangsnes"
"Þorskur",654,"6952","717284","25.03.2020","Grásleppunet","Drangsnes"
"Grásleppa",1485,"6952","717284","25.03.2020","Grásleppunet","Drangsnes"
"Þorskur",195,"6952","717098","24.03.2020","Grásleppunet","Drangsnes"
"Grásleppa",824,"6952","717098","24.03.2020","Grásleppunet","Drangsnes"
"Þorskur",265,"6976","736838","26.06.2020","Net","Akranes"
"Þorskur",446,"6976","735871","25.06.2020","Net","Akranes"
"Þorskur",354,"6976","734370","22.06.2020","Net","Akranes"
"Þorskur",125,"6976","734326","21.06.2020","Net","Akranes"
"Þorskur",61,"6976","731730","09.06.2020","Net","Akranes"
"Þorskur",179,"6976","727628","20.05.2020","Net","Akranes"
"Þorskur",299,"6976","726759","19.05.2020","Net","Akranes"
"Grásleppa",1708,"6976","722601","03.05.2020","Grásleppunet","Akranes"
"Grásleppa",1642,"6976","722378","02.05.2020","Grásleppunet","Akranes"
"Grásleppa",1143,"6976","722094","01.05.2020","Grásleppunet","Akranes"
"Grásleppa",1215,"6976","722054","29.04.2020","Grásleppunet","Akranes"
"Grásleppa",1136,"6976","721771","28.04.2020","Grásleppunet","Akranes"
"Þorskur",14,"6976","721469","27.04.2020","Grásleppunet","Akranes"
"Grásleppa",1070,"6976","721469","27.04.2020","Grásleppunet","Akranes"
"Grásleppa",1153,"6976","721206","26.04.2020","Grásleppunet","Akranes"
"Þorskur",46,"6976","720745","24.04.2020","Grásleppunet","Akranes"
"Grásleppa",657,"6976","720745","24.04.2020","Grásleppunet","Akranes"
"Þorskur",296,"6996","747280","04.08.2020","Handfæri","Akranes"
"Þorskur",748,"6996","746554","03.08.2020","Handfæri","Akranes"
"Þorskur",533,"6996","746089","29.07.2020","Handfæri","Akranes"
"Þorskur",602,"6996","744684","22.07.2020","Handfæri","Akranes"
"Þorskur",650,"6996","744130","21.07.2020","Handfæri","Akranes"
"Keila",6,"6996","743506","20.07.2020","Handfæri","Akranes"
"Þorskur",187,"6996","743506","20.07.2020","Handfæri","Akranes"
"Þorskur",571,"6996","742797","15.07.2020","Handfæri","Akranes"
"Þorskur",554,"6996","742632","14.07.2020","Handfæri","Akranes"
"Þorskur",563,"6996","741857","13.07.2020","Handfæri","Akranes"
"Þorskur",485,"6996","739996","08.07.2020","Handfæri","Akranes"
"Þorskur",408,"6996","739824","07.07.2020","Handfæri","Akranes"
"Þorskur",696,"6996","739027","06.07.2020","Handfæri","Akranes"
"Þorskur",349,"6996","738403","02.07.2020","Handfæri","Akranes"
"Þorskur",489,"6996","737968","01.07.2020","Handfæri","Akranes"
"Ufsi",6,"6996","737493","30.06.2020","Handfæri","Akranes"
"Þorskur",439,"6996","737493","30.06.2020","Handfæri","Akranes"
"Karfi / Gullkarfi",22,"6996","737493","30.06.2020","Handfæri","Akranes"
"Þorskur",198,"6996","735882","25.06.2020","Handfæri","Akranes"
"Þorskur",454,"6996","735571","24.06.2020","Handfæri","Akranes"
"Þorskur",614,"6996","735115","23.06.2020","Handfæri","Akranes"
"Þorskur",842,"6996","734591","22.06.2020","Handfæri","Akranes"
"Þorskur",768,"6996","733936","17.06.2020","Handfæri","Akranes"
"Þorskur",469,"6996","732063","10.06.2020","Handfæri","Akranes"
"Ufsi",7,"6996","731683","09.06.2020","Handfæri","Akranes"
"Ýsa",2,"6996","731683","09.06.2020","Handfæri","Akranes"
"Þorskur",371,"6996","731683","09.06.2020","Handfæri","Akranes"
"Ufsi",11,"6996","730470","03.06.2020","Handfæri","Akranes"
"Þorskur",526,"6996","730470","03.06.2020","Handfæri","Akranes"
"Ufsi",23,"6996","730059","02.06.2020","Handfæri","Akranes"
"Þorskur",155,"6996","730059","02.06.2020","Handfæri","Akranes"
"Þorskur",335,"6996","729555","01.06.2020","Handfæri","Akranes"
"Ufsi",68,"6996","727181","19.05.2020","Handfæri","Akranes"
"Ýsa",5,"6996","727181","19.05.2020","Handfæri","Akranes"
"Þorskur",527,"6996","727181","19.05.2020","Handfæri","Akranes"
"Karfi / Gullkarfi",13,"6996","727181","19.05.2020","Handfæri","Akranes"
"Keila",6,"6996","726588","18.05.2020","Handfæri","Akranes"
"Þorskur",594,"6996","726588","18.05.2020","Handfæri","Akranes"
"Þorskur",300,"6996","725626","14.05.2020","Handfæri","Akranes"
"Þorskur",652,"6996","724962","12.05.2020","Handfæri","Akranes"
"Grásleppa",2240,"6996","722603","03.05.2020","Grásleppunet","Akranes"
"Grásleppa",2944,"6996","722096","01.05.2020","Grásleppunet","Akranes"
"Grásleppa",1253,"6996","722067","30.04.2020","Grásleppunet","Akranes"
"Grásleppa",1923,"6996","721769","28.04.2020","Grásleppunet","Akranes"
"Grásleppa",1366,"6996","721474","27.04.2020","Grásleppunet","Akranes"
"Þorskur",185,"6996","720883","25.04.2020","Grásleppunet","Akranes"
"Grásleppa",1134,"6996","720883","25.04.2020","Grásleppunet","Akranes"
"Grásleppa",367,"6996","720498","23.04.2020","Grásleppunet","Akranes"
"Þorskur",189,"6996","720245","22.04.2020","Grásleppunet","Akranes"
"Grásleppa",1360,"6996","720245","22.04.2020","Grásleppunet","Akranes"
"Grásleppa",396,"6996","719926","21.04.2020","Grásleppunet","Akranes"
"Grásleppa",864,"6996","719539","20.04.2020","Grásleppunet","Akranes"
"Þorskur",418,"6996","718844","11.04.2020","Grásleppunet","Akranes"
"Grásleppa",1690,"6996","718844","11.04.2020","Grásleppunet","Akranes"
"Grjótkrabbi / Klettakrabbi",140,"6996","712774","24.01.2020","Þorskgildra","Akranes"
"Grásleppa",1285,"6998","722138","02.05.2020","Grásleppunet","Grindavík"
"Grásleppa",286,"6998","722186","02.05.2020","Grásleppunet","Grindavík"
"Skarkoli",21,"6998","721981","30.04.2020","Grásleppunet","Grindavík"
"Þorskur",24,"6998","721981","30.04.2020","Grásleppunet","Grindavík"
"Grásleppa",863,"6998","721981","30.04.2020","Grásleppunet","Grindavík"
"Skarkoli",11,"6998","721782","29.04.2020","Grásleppunet","Grindavík"
"Þorskur",36,"6998","721782","29.04.2020","Grásleppunet","Grindavík"
"Grásleppa",817,"6998","721782","29.04.2020","Grásleppunet","Grindavík"
"Skarkoli",3,"6998","721437","28.04.2020","Grásleppunet","Grindavík"
"Þorskur",11,"6998","721437","28.04.2020","Grásleppunet","Grindavík"
"Grásleppa",413,"6998","721437","28.04.2020","Grásleppunet","Grindavík"
"Skarkoli",66,"6998","721132","27.04.2020","Grásleppunet","Grindavík"
"Þorskur",92,"6998","721132","27.04.2020","Grásleppunet","Grindavík"
"Grásleppa",1634,"6998","721132","27.04.2020","Grásleppunet","Grindavík"
"Skarkoli",11,"6998","720829","26.04.2020","Grásleppunet","Grindavík"
"Þorskur",123,"6998","720829","26.04.2020","Grásleppunet","Grindavík"
"Grásleppa",1498,"6998","720829","26.04.2020","Grásleppunet","Grindavík"
"Ufsi",6,"6998","720717","25.04.2020","Grásleppunet","Grindavík"
"Skarkoli",24,"6998","720717","25.04.2020","Grásleppunet","Grindavík"
"Þorskur",160,"6998","720717","25.04.2020","Grásleppunet","Grindavík"
"Grásleppa",2606,"6998","720717","25.04.2020","Grásleppunet","Grindavík"
"Skarkoli",3,"6998","719932","22.04.2020","Grásleppunet","Grindavík"
"Þorskur",49,"6998","719932","22.04.2020","Grásleppunet","Grindavík"
"Grásleppa",2080,"6998","719932","22.04.2020","Grásleppunet","Grindavík"
"Skarkoli",13,"6998","719329","19.04.2020","Grásleppunet","Grindavík"
"Þorskur",51,"6998","719329","19.04.2020","Grásleppunet","Grindavík"
"Grásleppa",1268,"6998","719329","19.04.2020","Grásleppunet","Grindavík"
"Skarkoli",20,"6998","719173","17.04.2020","Grásleppunet","Grindavík"
"Þorskur",212,"6998","719173","17.04.2020","Grásleppunet","Grindavík"
"Grásleppa",2440,"6998","719173","17.04.2020","Grásleppunet","Grindavík"
"Skarkoli",52,"6998","719015","15.04.2020","Grásleppunet","Grindavík"
"Þorskur",639,"6998","719015","15.04.2020","Grásleppunet","Grindavík"
"Grásleppa",1437,"6998","719015","15.04.2020","Grásleppunet","Grindavík"
"Þorskur",35,"6998","718810","14.04.2020","Grásleppunet","Grindavík"
"Grásleppa",1809,"6998","718810","14.04.2020","Grásleppunet","Grindavík"
"Þorskur",118,"6998","718634","11.04.2020","Grásleppunet","Grindavík"
"Grásleppa",2668,"6998","718634","11.04.2020","Grásleppunet","Grindavík"
"Þorskur",139,"6998","718470","09.04.2020","Grásleppunet","Grindavík"
"Grásleppa",1788,"6998","718470","09.04.2020","Grásleppunet","Grindavík"
"Þorskur",335,"6998","718352","08.04.2020","Grásleppunet","Grindavík"
"Grásleppa",2320,"6998","718352","08.04.2020","Grásleppunet","Grindavík"
"Þorskur",13,"6998","718312","07.04.2020","Grásleppunet","Grindavík"
"Grásleppa",345,"6998","718312","07.04.2020","Grásleppunet","Grindavík"
"Ufsi",4,"6998","718187","04.04.2020","Grásleppunet","Grindavík"
"Þorskur",19,"6998","718187","04.04.2020","Grásleppunet","Grindavík"
"Grásleppa",871,"6998","718187","04.04.2020","Grásleppunet","Grindavík"
"Þorskur",281,"6998","718107","03.04.2020","Grásleppunet","Grindavík"
"Grásleppa",2312,"6998","718107","03.04.2020","Grásleppunet","Grindavík"
"Ufsi",148,"7007","752111","26.08.2020","Net","Raufarhöfn"
"Ýsa",40,"7007","752111","26.08.2020","Net","Raufarhöfn"
"Þorskur",1343,"7007","752111","26.08.2020","Net","Raufarhöfn"
"Ufsi",411,"7007","751959","25.08.2020","Net","Raufarhöfn"
"Ýsa",8,"7007","751959","25.08.2020","Net","Raufarhöfn"
"Þorskur",2462,"7007","751959","25.08.2020","Net","Raufarhöfn"
"Ufsi",392,"7007","751813","24.08.2020","Net","Raufarhöfn"
"Ýsa",10,"7007","751813","24.08.2020","Net","Raufarhöfn"
"Þorskur",1964,"7007","751813","24.08.2020","Net","Raufarhöfn"
"Ýsa",8,"7007","751574","21.08.2020","Net","Raufarhöfn"
"Þorskur",799,"7007","751574","21.08.2020","Net","Raufarhöfn"
"Ufsi",195,"7007","751502","20.08.2020","Net","Raufarhöfn"
"Ýsa",7,"7007","751502","20.08.2020","Net","Raufarhöfn"
"Þorskur",1882,"7007","751502","20.08.2020","Net","Raufarhöfn"
"Karfi / Gullkarfi",1,"7007","751502","20.08.2020","Net","Raufarhöfn"
"Ufsi",14,"7007","751247","19.08.2020","Net","Raufarhöfn"
"Ýsa",24,"7007","751247","19.08.2020","Net","Raufarhöfn"
"Þorskur",3208,"7007","751247","19.08.2020","Net","Raufarhöfn"
"Karfi / Gullkarfi",6,"7007","751247","19.08.2020","Net","Raufarhöfn"
"Þorskur",2608,"7007","750778","18.08.2020","Net","Raufarhöfn"
"Ufsi",55,"7007","750228","17.08.2020","Net","Raufarhöfn"
"Þorskur",4107,"7007","750228","17.08.2020","Net","Raufarhöfn"
"Karfi / Gullkarfi",4,"7007","750228","17.08.2020","Net","Raufarhöfn"
"Þorskur",1126,"7007","749769","13.08.2020","Net","Raufarhöfn"
"Þorskur",510,"7007","748664","12.08.2020","Net","Raufarhöfn"
"Þorskur",1218,"7007","748220","11.08.2020","Net","Raufarhöfn"
"Þorskur",1423,"7007","747872","10.08.2020","Net","Raufarhöfn"
"Karfi / Gullkarfi",16,"7007","747872","10.08.2020","Net","Raufarhöfn"
"Þorskur",999,"7007","744108","22.07.2020","Net","Raufarhöfn"
"Þorskur",5718,"7007","741980","14.07.2020","Net","Raufarhöfn"
"Karfi / Gullkarfi",25,"7007","741980","14.07.2020","Net","Raufarhöfn"
"Ufsi",35,"7007","741366","13.07.2020","Net","Raufarhöfn"
"Þorskur",3371,"7007","741366","13.07.2020","Net","Raufarhöfn"
"Karfi / Gullkarfi",8,"7007","741366","13.07.2020","Net","Raufarhöfn"
"Ufsi",10,"7007","738369","03.07.2020","Net","Raufarhöfn"
"Þorskur",1665,"7007","738369","03.07.2020","Net","Raufarhöfn"
"Þorskur",1677,"7007","737988","02.07.2020","Net","Raufarhöfn"
"Karfi / Gullkarfi",40,"7007","737988","02.07.2020","Net","Raufarhöfn"
"Hlýri",8,"7007","737444","01.07.2020","Net","Raufarhöfn"
"Þorskur",1912,"7007","737444","01.07.2020","Net","Raufarhöfn"
"Karfi / Gullkarfi",29,"7007","737444","01.07.2020","Net","Raufarhöfn"
"Ufsi",114,"7007","734138","17.06.2020","Net","Raufarhöfn"
"Þorskur",1093,"7007","734138","17.06.2020","Net","Raufarhöfn"
"Karfi / Gullkarfi",8,"7007","734138","17.06.2020","Net","Raufarhöfn"
"Ufsi",126,"7007","734107","16.06.2020","Net","Raufarhöfn"
"Hlýri",12,"7007","734107","16.06.2020","Net","Raufarhöfn"
"Þorskur",1186,"7007","734107","16.06.2020","Net","Raufarhöfn"
"Karfi / Gullkarfi",24,"7007","734107","16.06.2020","Net","Raufarhöfn"
"Ufsi",117,"7007","734077","15.06.2020","Net","Raufarhöfn"
"Þorskur",2176,"7007","734077","15.06.2020","Net","Raufarhöfn"
"Karfi / Gullkarfi",9,"7007","734077","15.06.2020","Net","Raufarhöfn"
"Þorskur",421,"7007","732216","12.06.2020","Net","Raufarhöfn"
"Ufsi",15,"7007","732001","11.06.2020","Net","Raufarhöfn"
"Ýsa",32,"7007","732001","11.06.2020","Net","Raufarhöfn"
"Þorskur",713,"7007","732001","11.06.2020","Net","Raufarhöfn"
"Karfi / Gullkarfi",12,"7007","732001","11.06.2020","Net","Raufarhöfn"
"Ufsi",4,"7007","731363","10.06.2020","Net","Raufarhöfn"
"Ýsa",42,"7007","731363","10.06.2020","Net","Raufarhöfn"
"Þorskur",1379,"7007","731363","10.06.2020","Net","Raufarhöfn"
"Karfi / Gullkarfi",30,"7007","731363","10.06.2020","Net","Raufarhöfn"
"Ufsi",21,"7007","731158","09.06.2020","Net","Raufarhöfn"
"Ýsa",19,"7007","731158","09.06.2020","Net","Raufarhöfn"
"Hlýri",3,"7007","731158","09.06.2020","Net","Raufarhöfn"
"Þorskur",921,"7007","731158","09.06.2020","Net","Raufarhöfn"
"Karfi / Gullkarfi",49,"7007","731158","09.06.2020","Net","Raufarhöfn"
"Þorskur",4230,"7007","730959","09.06.2020","Net","Raufarhöfn"
"Ufsi",12,"7007","728611","28.05.2020","Net","Raufarhöfn"
"Skarkoli",12,"7007","728611","28.05.2020","Net","Raufarhöfn"
"Þorskur",193,"7007","728611","28.05.2020","Net","Raufarhöfn"
"Ufsi",4,"7007","728533","27.05.2020","Net","Raufarhöfn"
"Ýsa",38,"7007","728533","27.05.2020","Net","Raufarhöfn"
"Skarkoli",9,"7007","728533","27.05.2020","Net","Raufarhöfn"
"Þorskur",289,"7007","728533","27.05.2020","Net","Raufarhöfn"
"Ýsa",13,"7007","728243","26.05.2020","Net","Raufarhöfn"
"Skarkoli",59,"7007","728243","26.05.2020","Net","Raufarhöfn"
"Þorskur",235,"7007","728243","26.05.2020","Net","Raufarhöfn"
"Ufsi",14,"7007","727836","25.05.2020","Net","Raufarhöfn"
"Ýsa",15,"7007","727836","25.05.2020","Net","Raufarhöfn"
"Skarkoli",16,"7007","727836","25.05.2020","Net","Raufarhöfn"
"Þorskur",421,"7007","727836","25.05.2020","Net","Raufarhöfn"
"Ufsi",21,"7007","725410","14.05.2020","Net","Raufarhöfn"
"Ýsa",10,"7007","725410","14.05.2020","Net","Raufarhöfn"
"Hlýri",9,"7007","725410","14.05.2020","Net","Raufarhöfn"
"Skarkoli",48,"7007","725410","14.05.2020","Net","Raufarhöfn"
"Þorskur",1663,"7007","725410","14.05.2020","Net","Raufarhöfn"
"Steinbítur",6,"7007","725410","14.05.2020","Net","Raufarhöfn"
"Ufsi",4,"7007","725028","13.05.2020","Net","Raufarhöfn"
"Ýsa",10,"7007","725028","13.05.2020","Net","Raufarhöfn"
