"Fisktegund","¶slëgt","skip","id","date","gear","harbour"
"Karfi / Gullkarfi",96,"926","507326","20.03.2016","Net","Raufarhîfn"
"çykkval£ra / S¢lkoli",1,"926","507326","20.03.2016","Net","Raufarhîfn"
"çorskur",1142,"926","507213","19.03.2016","Net","Raufarhîfn"
"Ufsi",23,"926","507123","18.03.2016","Net","Raufarhîfn"
"ósa",60,"926","507123","18.03.2016","Net","Raufarhîfn"
"Hlòri",7,"926","507123","18.03.2016","Net","Raufarhîfn"
"çorskur",4633,"926","507123","18.03.2016","Net","Raufarhîfn"
"Karfi / Gullkarfi",47,"926","507123","18.03.2016","Net","Raufarhîfn"
"Ufsi",2,"926","506863","17.03.2016","Net","Raufarhîfn"
"ósa",25,"926","506863","17.03.2016","Net","Raufarhîfn"
"Hlòri",8,"926","506863","17.03.2016","Net","Raufarhîfn"
"çorskur",5600,"926","506863","17.03.2016","Net","Raufarhîfn"
"Karfi / Gullkarfi",40,"926","506863","17.03.2016","Net","Raufarhîfn"
"Ufsi",36,"926","506848","16.03.2016","Net","Raufarhîfn"
"ósa",70,"926","506848","16.03.2016","Net","Raufarhîfn"
"çorskur",4893,"926","506848","16.03.2016","Net","Raufarhîfn"
"Karfi / Gullkarfi",45,"926","506848","16.03.2016","Net","Raufarhîfn"
"Ufsi",21,"926","506513","15.03.2016","Net","Raufarhîfn"
"ósa",49,"926","506513","15.03.2016","Net","Raufarhîfn"
"çorskur",5194,"926","506513","15.03.2016","Net","Raufarhîfn"
"Karfi / Gullkarfi",29,"926","506513","15.03.2016","Net","Raufarhîfn"
"Ufsi",5,"926","506440","14.03.2016","Net","Raufarhîfn"
"ósa",89,"926","506440","14.03.2016","Net","Raufarhîfn"
"Langa",18,"926","506440","14.03.2016","Net","Raufarhîfn"
"çorskur",5310,"926","506440","14.03.2016","Net","Raufarhîfn"
"Karfi / Gullkarfi",119,"926","506440","14.03.2016","Net","Raufarhîfn"
"Ufsi",35,"926","506215","09.03.2016","Net","Raufarhîfn"
"ósa",24,"926","506215","09.03.2016","Net","Raufarhîfn"
"çorskur",11215,"926","506215","09.03.2016","Net","Raufarhîfn"
"Karfi / Gullkarfi",55,"926","506215","09.03.2016","Net","Raufarhîfn"
"Ufsi",10,"926","506027","08.03.2016","Net","Raufarhîfn"
"ósa",88,"926","506027","08.03.2016","Net","Raufarhîfn"
"Hlòri",13,"926","506027","08.03.2016","Net","Raufarhîfn"
"çorskur",8713,"926","506027","08.03.2016","Net","Raufarhîfn"
"Karfi / Gullkarfi",67,"926","506027","08.03.2016","Net","Raufarhîfn"
"Ufsi",46,"926","505912","07.03.2016","Net","Raufarhîfn"
"ósa",90,"926","505912","07.03.2016","Net","Raufarhîfn"
"çorskur",8369,"926","505912","07.03.2016","Net","Raufarhîfn"
"Karfi / Gullkarfi",16,"926","505912","07.03.2016","Net","Raufarhîfn"
"Ufsi",25,"926","505768","06.03.2016","Net","Raufarhîfn"
"ósa",83,"926","505768","06.03.2016","Net","Raufarhîfn"
"Hlòri",11,"926","505768","06.03.2016","Net","Raufarhîfn"
"çorskur",7820,"926","505768","06.03.2016","Net","Raufarhîfn"
"Karfi / Gullkarfi",22,"926","505768","06.03.2016","Net","Raufarhîfn"
"Ufsi",26,"926","505683","05.03.2016","Net","Raufarhîfn"
"ósa",40,"926","505683","05.03.2016","Net","Raufarhîfn"
"çorskur",4750,"926","505683","05.03.2016","Net","Raufarhîfn"
"Karfi / Gullkarfi",49,"926","505683","05.03.2016","Net","Raufarhîfn"
"ósa",70,"926","505507","04.03.2016","Net","Raufarhîfn"
"Hlòri",11,"926","505507","04.03.2016","Net","Raufarhîfn"
"çorskur",6964,"926","505507","04.03.2016","Net","Raufarhîfn"
"Karfi / Gullkarfi",19,"926","505507","04.03.2016","Net","Raufarhîfn"
"Ufsi",18,"926","505294","03.03.2016","Net","Raufarhîfn"
"ósa",69,"926","505294","03.03.2016","Net","Raufarhîfn"
"Hlòri",9,"926","505294","03.03.2016","Net","Raufarhîfn"
"çorskur",4954,"926","505294","03.03.2016","Net","Raufarhîfn"
"Karfi / Gullkarfi",27,"926","505294","03.03.2016","Net","Raufarhîfn"
"Ufsi",48,"926","504976","01.03.2016","Net","Raufarhîfn"
"ósa",95,"926","504976","01.03.2016","Net","Raufarhîfn"
"Hlòri",10,"926","504976","01.03.2016","Net","Raufarhîfn"
"çorskur",7965,"926","504976","01.03.2016","Net","Raufarhîfn"
"Karfi / Gullkarfi",3,"926","504976","01.03.2016","Net","Raufarhîfn"
"Ufsi",40,"926","504835","29.02.2016","Net","Raufarhîfn"
"ósa",104,"926","504835","29.02.2016","Net","Raufarhîfn"
"Langa",11,"926","504835","29.02.2016","Net","Raufarhîfn"
"Hlòri",9,"926","504835","29.02.2016","Net","Raufarhîfn"
"çorskur",5117,"926","504835","29.02.2016","Net","Raufarhîfn"
"Karfi / Gullkarfi",37,"926","504835","29.02.2016","Net","Raufarhîfn"
"Ufsi",26,"926","504777","28.02.2016","Net","Raufarhîfn"
"ósa",93,"926","504777","28.02.2016","Net","Raufarhîfn"
"Hlòri",19,"926","504777","28.02.2016","Net","Raufarhîfn"
"çorskur",7712,"926","504777","28.02.2016","Net","Raufarhîfn"
"Karfi / Gullkarfi",11,"926","504777","28.02.2016","Net","Raufarhîfn"
"ósa",123,"926","504776","27.02.2016","Net","Raufarhîfn"
"Hlòri",9,"926","504776","27.02.2016","Net","Raufarhîfn"
"çorskur",8004,"926","504776","27.02.2016","Net","Raufarhîfn"
"Karfi / Gullkarfi",38,"926","504776","27.02.2016","Net","Raufarhîfn"
"Ufsi",5,"926","504562","26.02.2016","Net","Raufarhîfn"
"ósa",285,"926","504562","26.02.2016","Net","Raufarhîfn"
"çorskur",12823,"926","504562","26.02.2016","Net","Raufarhîfn"
"Ufsi",15,"926","504510","25.02.2016","Net","Raufarhîfn"
"ósa",160,"926","504510","25.02.2016","Net","Raufarhîfn"
"çorskur",10931,"926","504510","25.02.2016","Net","Raufarhîfn"
"Ufsi",19,"926","504363","24.02.2016","Net","Raufarhîfn"
"ósa",58,"926","504363","24.02.2016","Net","Raufarhîfn"
"Hlòri",10,"926","504363","24.02.2016","Net","Raufarhîfn"
"Skarkoli",92,"926","504363","24.02.2016","Net","Raufarhîfn"
"çorskur",3749,"926","504363","24.02.2016","Net","Raufarhîfn"
"Karfi / Gullkarfi",19,"926","504363","24.02.2016","Net","Raufarhîfn"
"Ufsi",70,"926","504355","23.02.2016","Net","Raufarhîfn"
"çorskur",1219,"926","504355","23.02.2016","Net","Raufarhîfn"
"Ufsi",6,"926","504352","20.02.2016","Net","Raufarhîfn"
"ósa",455,"926","504352","20.02.2016","Net","Raufarhîfn"
"Hlòri",16,"926","504352","20.02.2016","Net","Raufarhîfn"
"Skarkoli",27,"926","504352","20.02.2016","Net","Raufarhîfn"
"çorskur",3136,"926","504352","20.02.2016","Net","Raufarhîfn"
"Steinb°tur",19,"926","504352","20.02.2016","Net","Raufarhîfn"
"Karfi / Gullkarfi",47,"926","504352","20.02.2016","Net","Raufarhîfn"
"çorskur",2400,"926","503687","19.02.2016","Net","Raufarhîfn"
"ósa",121,"926","503587","18.02.2016","Net","Raufarhîfn"
"Skarkoli",60,"926","503587","18.02.2016","Net","Raufarhîfn"
"çorskur",1464,"926","503587","18.02.2016","Net","Raufarhîfn"
"Ufsi",18,"926","503377","17.02.2016","Net","Raufarhîfn"
"ósa",213,"926","503377","17.02.2016","Net","Raufarhîfn"
"Hlòri",13,"926","503377","17.02.2016","Net","Raufarhîfn"
"Skarkoli",52,"926","503377","17.02.2016","Net","Raufarhîfn"
"çorskur",4582,"926","503377","17.02.2016","Net","Raufarhîfn"
"Steinb°tur",21,"926","503377","17.02.2016","Net","Raufarhîfn"
"Karfi / Gullkarfi",43,"926","503377","17.02.2016","Net","Raufarhîfn"
"ósa",179,"926","503281","16.02.2016","Net","Raufarhîfn"
"çorskur",2965,"926","503281","16.02.2016","Net","Raufarhîfn"
"ósa",140,"926","503123","15.02.2016","Net","Raufarhîfn"
"çorskur",2642,"926","503123","15.02.2016","Net","Raufarhîfn"
"Ufsi",95,"926","503191","15.02.2016","Net","Raufarhîfn"
"ósa",101,"926","503191","15.02.2016","Net","Raufarhîfn"
"Skarkoli",37,"926","503191","15.02.2016","Net","Raufarhîfn"
"çorskur",5787,"926","503191","15.02.2016","Net","Raufarhîfn"
"Steinb°tur",34,"926","503191","15.02.2016","Net","Raufarhîfn"
"Karfi / Gullkarfi",62,"926","503191","15.02.2016","Net","Raufarhîfn"
"Ufsi",67,"926","502964","13.02.2016","Net","Raufarhîfn"
"ósa",77,"926","502964","13.02.2016","Net","Raufarhîfn"
"Hlòri",9,"926","502964","13.02.2016","Net","Raufarhîfn"
"çorskur",1752,"926","502964","13.02.2016","Net","Raufarhîfn"
"Karfi / Gullkarfi",121,"926","502964","13.02.2016","Net","Raufarhîfn"
"çorskur",1529,"926","502905","12.02.2016","Net","Raufarhîfn"
"çorskur",713,"926","502519","10.02.2016","Net","Raufarhîfn"
"Ufsi",14,"926","502359","06.02.2016","Net","Raufarhîfn"
"ósa",11,"926","502359","06.02.2016","Net","Raufarhîfn"
"Langa",6,"926","502359","06.02.2016","Net","Raufarhîfn"
"çorskur",1325,"926","502359","06.02.2016","Net","Raufarhîfn"
"Karfi / Gullkarfi",125,"926","502359","06.02.2016","Net","Raufarhîfn"
"Ufsi",38,"926","502123","04.02.2016","Net","Raufarhîfn"
"ósa",12,"926","502123","04.02.2016","Net","Raufarhîfn"
"çorskur",1276,"926","502123","04.02.2016","Net","Raufarhîfn"
"Karfi / Gullkarfi",71,"926","502123","04.02.2016","Net","Raufarhîfn"
"Ufsi",94,"926","501629","29.01.2016","Net","Raufarhîfn"
"ósa",90,"926","501629","29.01.2016","Net","Raufarhîfn"
"Langa",8,"926","501629","29.01.2016","Net","Raufarhîfn"
"çorskur",1724,"926","501629","29.01.2016","Net","Raufarhîfn"
"Karfi / Gullkarfi",113,"926","501629","29.01.2016","Net","Raufarhîfn"
"çorskur",1404,"926","501593","28.01.2016","Net","Raufarhîfn"
"Ufsi",44,"926","501337","27.01.2016","Net","Raufarhîfn"
"ósa",29,"926","501337","27.01.2016","Net","Raufarhîfn"
"çorskur",1125,"926","501337","27.01.2016","Net","Raufarhîfn"
"Steinb°tur",6,"926","501337","27.01.2016","Net","Raufarhîfn"
"Karfi / Gullkarfi",95,"926","501337","27.01.2016","Net","Raufarhîfn"
"çorskur",1235,"926","501287","26.01.2016","Net","Raufarhîfn"
"Ufsi",356,"1028","543039","27.08.2016","L°na","Rif"
"ósa",2974,"1028","543039","27.08.2016","L°na","Rif"
"Keila",1811,"1028","543039","27.08.2016","L°na","Rif"
"Langa",3240,"1028","543039","27.08.2016","L°na","Rif"
"Hlòri",219,"1028","543039","27.08.2016","L°na","Rif"
"N†skata",3,"1028","543039","27.08.2016","L°na","Rif"
"Skarkoli",74,"1028","543039","27.08.2016","L°na","Rif"
"çorskur",16032,"1028","543039","27.08.2016","L°na","Rif"
"Bl†langa",40,"1028","543039","27.08.2016","L°na","Rif"
"Tindaskata",278,"1028","543039","27.08.2016","L°na","Rif"
"Steinb°tur",2103,"1028","543039","27.08.2016","L°na","Rif"
"Karfi / Gullkarfi",415,"1028","543039","27.08.2016","L°na","Rif"
"Ufsi",67,"1028","516603","12.05.2016","Net","Rif"
"ósa",35,"1028","516603","12.05.2016","Net","Rif"
"Langa",10,"1028","516603","12.05.2016","Net","Rif"
"Skarkoli",1422,"1028","516603","12.05.2016","Net","Rif"
"çorskur",12539,"1028","516603","12.05.2016","Net","Rif"
"Skîtuselur",27,"1028","516603","12.05.2016","Net","Rif"
"Steinb°tur",6,"1028","516603","12.05.2016","Net","Rif"
"Karfi / Gullkarfi",3,"1028","516603","12.05.2016","Net","Rif"
"çykkval£ra / S¢lkoli",1,"1028","516603","12.05.2016","Net","Rif"
"Ufsi",98,"1028","516126","11.05.2016","Net","Rif"
"ósa",50,"1028","516126","11.05.2016","Net","Rif"
"Langa",20,"1028","516126","11.05.2016","Net","Rif"
"Skarkoli",3350,"1028","516126","11.05.2016","Net","Rif"
"çorskur",20446,"1028","516126","11.05.2016","Net","Rif"
"Skîtuselur",4,"1028","516126","11.05.2016","Net","Rif"
"Karfi / Gullkarfi",3,"1028","516126","11.05.2016","Net","Rif"
"çykkval£ra / S¢lkoli",4,"1028","516126","11.05.2016","Net","Rif"
"Ufsi",223,"1028","515680","10.05.2016","Net","Rif"
"ósa",100,"1028","515680","10.05.2016","Net","Rif"
"Langa",78,"1028","515680","10.05.2016","Net","Rif"
"Skarkoli",2341,"1028","515680","10.05.2016","Net","Rif"
"çorskur",10865,"1028","515680","10.05.2016","Net","Rif"
"Steinb°tur",4,"1028","515680","10.05.2016","Net","Rif"
"Ufsi",14,"1028","514324","04.05.2016","Net","Rif"
"ósa",38,"1028","514324","04.05.2016","Net","Rif"
"Langa",60,"1028","514324","04.05.2016","Net","Rif"
"Skarkoli",903,"1028","514324","04.05.2016","Net","Rif"
"çorskur",17577,"1028","514324","04.05.2016","Net","Rif"
"Steinb°tur",7,"1028","514324","04.05.2016","Net","Rif"
"Karfi / Gullkarfi",5,"1028","514324","04.05.2016","Net","Rif"
"Ufsi",79,"1028","514103","03.05.2016","Net","Rif"
"ósa",38,"1028","514103","03.05.2016","Net","Rif"
"Langa",56,"1028","514103","03.05.2016","Net","Rif"
"Skarkoli",783,"1028","514103","03.05.2016","Net","Rif"
"çorskur",27994,"1028","514103","03.05.2016","Net","Rif"
"Karfi / Gullkarfi",2,"1028","514103","03.05.2016","Net","Rif"
"Ufsi",352,"1028","513214","28.04.2016","Net","Rif"
"ósa",15,"1028","513214","28.04.2016","Net","Rif"
"Langa",161,"1028","513214","28.04.2016","Net","Rif"
"Skarkoli",743,"1028","513214","28.04.2016","Net","Rif"
"çorskur",24882,"1028","513214","28.04.2016","Net","Rif"
"Skîtuselur",6,"1028","513214","28.04.2016","Net","Rif"
"Karfi / Gullkarfi",7,"1028","513214","28.04.2016","Net","Rif"
"Ufsi",5230,"1028","513164","27.04.2016","Net","Rif"
"ósa",27,"1028","513164","27.04.2016","Net","Rif"
"Langa",334,"1028","513164","27.04.2016","Net","Rif"
"Skarkoli",2,"1028","513164","27.04.2016","Net","Rif"
"çorskur",17400,"1028","513164","27.04.2016","Net","Rif"
"Steinb°tur",3,"1028","513164","27.04.2016","Net","Rif"
"Karfi / Gullkarfi",158,"1028","513164","27.04.2016","Net","Rif"
"Lòr",26,"1028","509951","11.04.2016","Net","Rif"
"Ufsi",699,"1028","509951","11.04.2016","Net","Rif"
"ósa",42,"1028","509951","11.04.2016","Net","Rif"
"Keila",48,"1028","509951","11.04.2016","Net","Rif"
"Langa",178,"1028","509951","11.04.2016","Net","Rif"
"çorskur",10469,"1028","509951","11.04.2016","Net","Rif"
"Rauåmagi",1,"1028","509951","11.04.2016","Net","Rif"
"Gr†sleppa",3,"1028","509951","11.04.2016","Net","Rif"
"Karfi / Gullkarfi",3,"1028","509951","11.04.2016","Net","Rif"
"Ufsi",1173,"1028","509754","09.04.2016","Net","Sandgeråi"
"ósa",98,"1028","509754","09.04.2016","Net","Sandgeråi"
"Keila",20,"1028","509754","09.04.2016","Net","Sandgeråi"
"Langa",659,"1028","509754","09.04.2016","Net","Sandgeråi"
"çorskur",14792,"1028","509754","09.04.2016","Net","Sandgeråi"
"Gr†sleppa",4,"1028","509754","09.04.2016","Net","Sandgeråi"
"Karfi / Gullkarfi",18,"1028","509754","09.04.2016","Net","Sandgeråi"
"Ufsi",1850,"1028","509721","08.04.2016","Net","Sandgeråi"
"ósa",701,"1028","509721","08.04.2016","Net","Sandgeråi"
"Langa",175,"1028","509721","08.04.2016","Net","Sandgeråi"
"Skarkoli",288,"1028","509721","08.04.2016","Net","Sandgeråi"
"çorskur",25850,"1028","509721","08.04.2016","Net","Sandgeråi"
"Gr†sleppa",10,"1028","509721","08.04.2016","Net","Sandgeråi"
"Ufsi",555,"1028","509461","07.04.2016","Net","Sandgeråi"
"ósa",351,"1028","509461","07.04.2016","Net","Sandgeråi"
"Langa",309,"1028","509461","07.04.2016","Net","Sandgeråi"
"Skarkoli",98,"1028","509461","07.04.2016","Net","Sandgeråi"
"çorskur",20235,"1028","509461","07.04.2016","Net","Sandgeråi"
"Gr†sleppa",15,"1028","509461","07.04.2016","Net","Sandgeråi"
"Ufsi",96,"1028","509360","06.04.2016","L°na","Sandgeråi"
"ósa",190,"1028","509360","06.04.2016","L°na","Sandgeråi"
"Langa",56,"1028","509360","06.04.2016","L°na","Sandgeråi"
"Skarkoli",55,"1028","509360","06.04.2016","L°na","Sandgeråi"
"çorskur",16098,"1028","509360","06.04.2016","L°na","Sandgeråi"
"Gr†sleppa",10,"1028","509360","06.04.2016","L°na","Sandgeråi"
"Karfi / Gullkarfi",5,"1028","509360","06.04.2016","L°na","Sandgeråi"
"Ufsi",387,"1028","509239","05.04.2016","Net","Sandgeråi"
"ósa",143,"1028","509239","05.04.2016","Net","Sandgeråi"
"Langa",13,"1028","509239","05.04.2016","Net","Sandgeråi"
"Sandkoli",10,"1028","509239","05.04.2016","Net","Sandgeråi"
"Skarkoli",174,"1028","509239","05.04.2016","Net","Sandgeråi"
"çorskur",35035,"1028","509239","05.04.2016","Net","Sandgeråi"
"Gr†sleppa",15,"1028","509239","05.04.2016","Net","Sandgeråi"
"Tindaskata",12,"1028","509239","05.04.2016","Net","Sandgeråi"
"Steinb°tur",11,"1028","509239","05.04.2016","Net","Sandgeråi"
"Ufsi",664,"1028","509028","04.04.2016","Net","Reykjav°k"
"ósa",187,"1028","509028","04.04.2016","Net","Reykjav°k"
"Keila",9,"1028","509028","04.04.2016","Net","Reykjav°k"
"Langa",79,"1028","509028","04.04.2016","Net","Reykjav°k"
"Sandkoli",24,"1028","509028","04.04.2016","Net","Reykjav°k"
"Skarkoli",40,"1028","509028","04.04.2016","Net","Reykjav°k"
"çorskur",16724,"1028","509028","04.04.2016","Net","Reykjav°k"
"Langl£ra",3,"1028","509028","04.04.2016","Net","Reykjav°k"
"Rauåmagi",8,"1028","509028","04.04.2016","Net","Reykjav°k"
"Gr†sleppa",78,"1028","509028","04.04.2016","Net","Reykjav°k"
"Tindaskata",16,"1028","509028","04.04.2016","Net","Reykjav°k"
"Steinb°tur",6,"1028","509028","04.04.2016","Net","Reykjav°k"
"Karfi / Gullkarfi",11,"1028","509028","04.04.2016","Net","Reykjav°k"
"çykkval£ra / S¢lkoli",2,"1028","509028","04.04.2016","Net","Reykjav°k"
"Ufsi",1238,"1028","508741","03.04.2016","Net","Reykjav°k"
"ósa",449,"1028","508741","03.04.2016","Net","Reykjav°k"
"Langa",160,"1028","508741","03.04.2016","Net","Reykjav°k"
"Sandkoli",1,"1028","508741","03.04.2016","Net","Reykjav°k"
"Skarkoli",20,"1028","508741","03.04.2016","Net","Reykjav°k"
"çorskur",21370,"1028","508741","03.04.2016","Net","Reykjav°k"
"Rauåmagi",2,"1028","508741","03.04.2016","Net","Reykjav°k"
"Gr†sleppa",32,"1028","508741","03.04.2016","Net","Reykjav°k"
"Steinb°tur",12,"1028","508741","03.04.2016","Net","Reykjav°k"
"Skr†pfl£ra",2,"1028","508741","03.04.2016","Net","Reykjav°k"
"Karfi / Gullkarfi",21,"1028","508741","03.04.2016","Net","Reykjav°k"
"Ufsi",180,"1028","508590","02.04.2016","Net","Akranes"
"ósa",77,"1028","508590","02.04.2016","Net","Akranes"
"Langa",19,"1028","508590","02.04.2016","Net","Akranes"
"Skarkoli",1,"1028","508590","02.04.2016","Net","Akranes"
"çorskur",9368,"1028","508590","02.04.2016","Net","Akranes"
"Rauåmagi",2,"1028","508590","02.04.2016","Net","Akranes"
"Gr†sleppa",38,"1028","508590","02.04.2016","Net","Akranes"
"Tindaskata",2,"1028","508590","02.04.2016","Net","Akranes"
"Ufsi",1207,"1028","508538","01.04.2016","Net","Rif"
"ósa",510,"1028","508538","01.04.2016","Net","Rif"
"Langa",64,"1028","508538","01.04.2016","Net","Rif"
"Sandkoli",18,"1028","508538","01.04.2016","Net","Rif"
"Skarkoli",7,"1028","508538","01.04.2016","Net","Rif"
"çorskur",28552,"1028","508538","01.04.2016","Net","Rif"
"Rauåmagi",3,"1028","508538","01.04.2016","Net","Rif"
"Gr†sleppa",25,"1028","508538","01.04.2016","Net","Rif"
"Steinb°tur",8,"1028","508538","01.04.2016","Net","Rif"
"Ufsi",1431,"1028","508273","31.03.2016","Net","Rif"
"ósa",423,"1028","508273","31.03.2016","Net","Rif"
"Langa",211,"1028","508273","31.03.2016","Net","Rif"
"Sandkoli",20,"1028","508273","31.03.2016","Net","Rif"
"Skarkoli",14,"1028","508273","31.03.2016","Net","Rif"
"çorskur",26814,"1028","508273","31.03.2016","Net","Rif"
"Rauåmagi",8,"1028","508273","31.03.2016","Net","Rif"
"Gr†sleppa",54,"1028","508273","31.03.2016","Net","Rif"
"Skîtuselur",9,"1028","508273","31.03.2016","Net","Rif"
"Steinb°tur",9,"1028","508273","31.03.2016","Net","Rif"
"Karfi / Gullkarfi",3,"1028","508273","31.03.2016","Net","Rif"
"çykkval£ra / S¢lkoli",1,"1028","508273","31.03.2016","Net","Rif"
"Ufsi",17,"1028","506302","10.03.2016","Net","Rif"
"ósa",50,"1028","506302","10.03.2016","Net","Rif"
"Sandkoli",3,"1028","506302","10.03.2016","Net","Rif"
"Skarkoli",92,"1028","506302","10.03.2016","Net","Rif"
"çorskur",16438,"1028","506302","10.03.2016","Net","Rif"
"Skîtuselur",8,"1028","506302","10.03.2016","Net","Rif"
"Karfi / Gullkarfi",3,"1028","506302","10.03.2016","Net","Rif"
"çykkval£ra / S¢lkoli",2,"1028","506302","10.03.2016","Net","Rif"
"Ufsi",32,"1028","506041","09.03.2016","Net","Rif"
"ósa",108,"1028","506041","09.03.2016","Net","Rif"
"Langa",8,"1028","506041","09.03.2016","Net","Rif"
"Sandkoli",24,"1028","506041","09.03.2016","Net","Rif"
"Skarkoli",155,"1028","506041","09.03.2016","Net","Rif"
"çorskur",24865,"1028","506041","09.03.2016","Net","Rif"
"Rauåmagi",21,"1028","506041","09.03.2016","Net","Rif"
"Skîtuselur",10,"1028","506041","09.03.2016","Net","Rif"
"Steinb°tur",17,"1028","506041","09.03.2016","Net","Rif"
"Karfi / Gullkarfi",4,"1028","506041","09.03.2016","Net","Rif"
"çykkval£ra / S¢lkoli",3,"1028","506041","09.03.2016","Net","Rif"
"Ufsi",35,"1028","505881","08.03.2016","Net","Rif"
"ósa",27,"1028","505881","08.03.2016","Net","Rif"
"Sandkoli",27,"1028","505881","08.03.2016","Net","Rif"
"Skarkoli",45,"1028","505881","08.03.2016","Net","Rif"
"çorskur",19907,"1028","505881","08.03.2016","Net","Rif"
"Rauåmagi",16,"1028","505881","08.03.2016","Net","Rif"
"Karfi / Gullkarfi",7,"1028","505881","08.03.2016","Net","Rif"
"Ufsi",17,"1028","505024","02.03.2016","Net","Rif"
"ósa",6,"1028","505024","02.03.2016","Net","Rif"
"Hlòri",8,"1028","505024","02.03.2016","Net","Rif"
"Skarkoli",123,"1028","505024","02.03.2016","Net","Rif"
"çorskur",18177,"1028","505024","02.03.2016","Net","Rif"
"Rauåmagi",7,"1028","505024","02.03.2016","Net","Rif"
"Steinb°tur",4,"1028","505024","02.03.2016","Net","Rif"
"Karfi / Gullkarfi",1,"1028","505024","02.03.2016","Net","Rif"
"çykkval£ra / S¢lkoli",4,"1028","505024","02.03.2016","Net","Rif"
"Ufsi",33,"1028","504888","01.03.2016","Net","Rif"
"ósa",18,"1028","504888","01.03.2016","Net","Rif"
"Langa",11,"1028","504888","01.03.2016","Net","Rif"
"Skarkoli",302,"1028","504888","01.03.2016","Net","Rif"
"çorskur",28935,"1028","504888","01.03.2016","Net","Rif"
"Rauåmagi",7,"1028","504888","01.03.2016","Net","Rif"
"Steinb°tur",4,"1028","504888","01.03.2016","Net","Rif"
"Karfi / Gullkarfi",5,"1028","504888","01.03.2016","Net","Rif"
"çykkval£ra / S¢lkoli",9,"1028","504888","01.03.2016","Net","Rif"
"Ufsi",37,"1028","504105","24.02.2016","Net","Rif"
"ósa",64,"1028","504105","24.02.2016","Net","Rif"
"Skarkoli",8,"1028","504105","24.02.2016","Net","Rif"
