"Fisktegund","¶slëgt","skip","id","date","gear","harbour"
"çorskur",5,"1907","545396","13.09.2016","Skîtuselsnet","Grindav°k"
"Skîtuselur",397,"1907","545396","13.09.2016","Skîtuselsnet","Grindav°k"
"Langa",46,"1907","545339","12.09.2016","Skîtuselsnet","Grindav°k"
"Skata",43,"1907","545339","12.09.2016","Skîtuselsnet","Grindav°k"
"çorskur",29,"1907","545339","12.09.2016","Skîtuselsnet","Grindav°k"
"Skîtuselur",1050,"1907","545339","12.09.2016","Skîtuselsnet","Grindav°k"
"Langa",56,"1907","544749","07.09.2016","Skîtuselsnet","Grindav°k"
"Skata",53,"1907","544749","07.09.2016","Skîtuselsnet","Grindav°k"
"çorskur",6,"1907","544749","07.09.2016","Skîtuselsnet","Grindav°k"
"Skîtuselur",450,"1907","544749","07.09.2016","Skîtuselsnet","Grindav°k"
"Langa",68,"1907","544617","06.09.2016","Skîtuselsnet","Grindav°k"
"Skata",146,"1907","544617","06.09.2016","Skîtuselsnet","Grindav°k"
"çorskur",38,"1907","544617","06.09.2016","Skîtuselsnet","Grindav°k"
"Skîtuselur",631,"1907","544617","06.09.2016","Skîtuselsnet","Grindav°k"
"Langa",18,"1907","543933","02.09.2016","Skîtuselsnet","Grindav°k"
"Skata",13,"1907","543933","02.09.2016","Skîtuselsnet","Grindav°k"
"Skîtuselur",278,"1907","543933","02.09.2016","Skîtuselsnet","Grindav°k"
"Langa",111,"1907","543777","01.09.2016","Skîtuselsnet","Grindav°k"
"Skata",29,"1907","543777","01.09.2016","Skîtuselsnet","Grindav°k"
"çorskur",61,"1907","543777","01.09.2016","Skîtuselsnet","Grindav°k"
"Skîtuselur",406,"1907","543777","01.09.2016","Skîtuselsnet","Grindav°k"
"Ufsi",633,"1909","596626","30.08.2017","Handfëri","Suåureyri"
"çorskur",1580,"1909","596626","30.08.2017","Handfëri","Suåureyri"
"Karfi / Gullkarfi",114,"1909","596626","30.08.2017","Handfëri","Suåureyri"
"Ufsi",114,"1909","595717","24.08.2017","Handfëri","Suåureyri"
"ósa",12,"1909","595717","24.08.2017","Handfëri","Suåureyri"
"çorskur",4111,"1909","595717","24.08.2017","Handfëri","Suåureyri"
"Karfi / Gullkarfi",77,"1909","595717","24.08.2017","Handfëri","Suåureyri"
"Ufsi",796,"1909","593274","14.08.2017","Handfëri","Suåureyri"
"çorskur",4388,"1909","593274","14.08.2017","Handfëri","Suåureyri"
"Karfi / Gullkarfi",114,"1909","593274","14.08.2017","Handfëri","Suåureyri"
"Ufsi",73,"1909","592311","10.08.2017","Handfëri","Suåureyri"
"ósa",5,"1909","592311","10.08.2017","Handfëri","Suåureyri"
"çorskur",3036,"1909","592311","10.08.2017","Handfëri","Suåureyri"
"Karfi / Gullkarfi",80,"1909","592311","10.08.2017","Handfëri","Suåureyri"
"Ufsi",193,"1909","591412","08.08.2017","Handfëri","Suåureyri"
"çorskur",8039,"1909","591412","08.08.2017","Handfëri","Suåureyri"
"Ufsi",299,"1909","588523","25.07.2017","Handfëri","Suåureyri"
"çorskur",4352,"1909","588523","25.07.2017","Handfëri","Suåureyri"
"Karfi / Gullkarfi",59,"1909","588523","25.07.2017","Handfëri","Suåureyri"
"Ufsi",219,"1909","587447","20.07.2017","Handfëri","Suåureyri"
"çorskur",4177,"1909","587447","20.07.2017","Handfëri","Suåureyri"
"Karfi / Gullkarfi",19,"1909","587447","20.07.2017","Handfëri","Suåureyri"
"ósa",217,"1909","581499","29.06.2017","L°na","Reykjav°k"
"Langa",39,"1909","581499","29.06.2017","L°na","Reykjav°k"
"Lòsa",8,"1909","581499","29.06.2017","L°na","Reykjav°k"
"çorskur",161,"1909","581499","29.06.2017","L°na","Reykjav°k"
"Steinb°tur",100,"1909","581499","29.06.2017","L°na","Reykjav°k"
"Karfi / Gullkarfi",21,"1909","581499","29.06.2017","L°na","Reykjav°k"
"Gr†sleppa",961,"1909","580026","23.06.2017","Gr†sleppunet","Reykjav°k"
"Gr†sleppa",571,"1909","578735","19.06.2017","Gr†sleppunet","Reykjav°k"
"Gr†sleppa",555,"1909","578430","16.06.2017","Gr†sleppunet","Reykjav°k"
"çorskur",19,"1909","578165","15.06.2017","Gr†sleppunet","Reykjav°k"
"Gr†sleppa",918,"1909","578165","15.06.2017","Gr†sleppunet","Reykjav°k"
"Gr†sleppa",640,"1909","577102","13.06.2017","Gr†sleppunet","Reykjav°k"
"Gr†sleppa",1408,"1909","576607","12.06.2017","Gr†sleppunet","Reykjav°k"
"çorskur",11,"1909","575763","07.06.2017","Gr†sleppunet","Reykjav°k"
"Gr†sleppa",531,"1909","575763","07.06.2017","Gr†sleppunet","Reykjav°k"
"Lòr",2,"1909","575553","06.06.2017","Gr†sleppunet","Reykjav°k"
"çorskur",80,"1909","575553","06.06.2017","Gr†sleppunet","Reykjav°k"
"Gr†sleppa",493,"1909","575553","06.06.2017","Gr†sleppunet","Reykjav°k"
"Steinb°tur",6,"1909","575553","06.06.2017","Gr†sleppunet","Reykjav°k"
"Gr†sleppa",579,"1909","574853","02.06.2017","Gr†sleppunet","Reykjav°k"
"Gr†sleppa",300,"1909","574592","31.05.2017","Gr†sleppunet","Reykjav°k"
"Gr†sleppa",720,"1909","573975","29.05.2017","Gr†sleppunet","Reykjav°k"
"Gr†sleppa",352,"1909","573915","27.05.2017","Gr†sleppunet","Reykjav°k"
"Gr†sleppa",892,"1909","573624","25.05.2017","Gr†sleppunet","Reykjav°k"
"Gr†sleppa",430,"1909","572317","22.05.2017","Gr†sleppunet","K¢pavogur"
"Gr†sleppa",575,"1909","571994","20.05.2017","Gr†sleppunet","Reykjav°k"
"Gr†sleppa",267,"1909","571205","17.05.2017","Gr†sleppunet","Reykjav°k"
"Gr†sleppa",1576,"1909","570171","14.05.2017","Gr†sleppunet","Reykjav°k"
"ósa",640,"1909","564140","10.04.2017","L°na","Reykjav°k"
"Keila",47,"1909","564140","10.04.2017","L°na","Reykjav°k"
"Langa",8,"1909","564140","10.04.2017","L°na","Reykjav°k"
"çorskur",317,"1909","564140","10.04.2017","L°na","Reykjav°k"
"Steinb°tur",9,"1909","564140","10.04.2017","L°na","Reykjav°k"
"Karfi / Gullkarfi",2,"1909","564140","10.04.2017","L°na","Reykjav°k"
"ósa",23,"1909","562746","29.03.2017","L°na","Reykjav°k"
"çorskur",1345,"1909","562746","29.03.2017","L°na","Reykjav°k"
"ósa",69,"1909","562279","27.03.2017","L°na","Reykjav°k"
"çorskur",2330,"1909","562279","27.03.2017","L°na","Reykjav°k"
"Steinb°tur",9,"1909","562279","27.03.2017","L°na","Reykjav°k"
"Ufsi",19,"1909","561777","21.03.2017","L°na","Reykjav°k"
"ósa",508,"1909","561777","21.03.2017","L°na","Reykjav°k"
"Keila",37,"1909","561777","21.03.2017","L°na","Reykjav°k"
"Langa",46,"1909","561777","21.03.2017","L°na","Reykjav°k"
"çorskur",456,"1909","561777","21.03.2017","L°na","Reykjav°k"
"Steinb°tur",56,"1909","561777","21.03.2017","L°na","Reykjav°k"
"Karfi / Gullkarfi",26,"1909","561777","21.03.2017","L°na","Reykjav°k"
"Ufsi",4,"1909","561259","16.03.2017","L°na","Reykjav°k"
"ósa",1081,"1909","561259","16.03.2017","L°na","Reykjav°k"
"Keila",71,"1909","561259","16.03.2017","L°na","Reykjav°k"
"Langa",38,"1909","561259","16.03.2017","L°na","Reykjav°k"
"çorskur",806,"1909","561259","16.03.2017","L°na","Reykjav°k"
"Steinb°tur",54,"1909","561259","16.03.2017","L°na","Reykjav°k"
"Karfi / Gullkarfi",3,"1909","561259","16.03.2017","L°na","Reykjav°k"
"Ufsi",12,"1909","560552","09.03.2017","L°na","Reykjav°k"
"ósa",1793,"1909","560552","09.03.2017","L°na","Reykjav°k"
"Keila",3,"1909","560552","09.03.2017","L°na","Reykjav°k"
"Langa",100,"1909","560552","09.03.2017","L°na","Reykjav°k"
"çorskur",780,"1909","560552","09.03.2017","L°na","Reykjav°k"
"Steinb°tur",11,"1909","560552","09.03.2017","L°na","Reykjav°k"
"Karfi / Gullkarfi",12,"1909","560552","09.03.2017","L°na","Reykjav°k"
"Ufsi",10,"1909","559653","02.03.2017","L°na","Reykjav°k"
"ósa",496,"1909","559653","02.03.2017","L°na","Reykjav°k"
"Keila",23,"1909","559653","02.03.2017","L°na","Reykjav°k"
"Langa",15,"1909","559653","02.03.2017","L°na","Reykjav°k"
"çorskur",1269,"1909","559653","02.03.2017","L°na","Reykjav°k"
"Steinb°tur",8,"1909","559653","02.03.2017","L°na","Reykjav°k"
"Karfi / Gullkarfi",35,"1909","559653","02.03.2017","L°na","Reykjav°k"
"Ufsi",11,"1909","559477","01.03.2017","L°na","Reykjav°k"
"ósa",889,"1909","559477","01.03.2017","L°na","Reykjav°k"
"Keila",14,"1909","559477","01.03.2017","L°na","Reykjav°k"
"Langa",23,"1909","559477","01.03.2017","L°na","Reykjav°k"
"çorskur",1968,"1909","559477","01.03.2017","L°na","Reykjav°k"
"Steinb°tur",24,"1909","559477","01.03.2017","L°na","Reykjav°k"
"Karfi / Gullkarfi",24,"1909","559477","01.03.2017","L°na","Reykjav°k"
"ósa",1001,"1909","558430","18.02.2017","L°na","Reykjav°k"
"Keila",63,"1909","558430","18.02.2017","L°na","Reykjav°k"
"Langa",9,"1909","558430","18.02.2017","L°na","Reykjav°k"
"çorskur",2146,"1909","558430","18.02.2017","L°na","Reykjav°k"
"Steinb°tur",31,"1909","558430","18.02.2017","L°na","Reykjav°k"
"Karfi / Gullkarfi",26,"1909","558430","18.02.2017","L°na","Reykjav°k"
"Ufsi",14,"1909","558238","16.02.2017","L°na","Reykjav°k"
"ósa",232,"1909","558238","16.02.2017","L°na","Reykjav°k"
"Langa",90,"1909","558238","16.02.2017","L°na","Reykjav°k"
"Lòsa",1,"1909","558238","16.02.2017","L°na","Reykjav°k"
"çorskur",1210,"1909","558238","16.02.2017","L°na","Reykjav°k"
"Steinb°tur",182,"1909","558238","16.02.2017","L°na","Reykjav°k"
"Karfi / Gullkarfi",45,"1909","558238","16.02.2017","L°na","Reykjav°k"
"ósa",937,"1909","558073","15.02.2017","L°na","Reykjav°k"
"Keila",16,"1909","558073","15.02.2017","L°na","Reykjav°k"
"Langa",14,"1909","558073","15.02.2017","L°na","Reykjav°k"
"çorskur",2346,"1909","558073","15.02.2017","L°na","Reykjav°k"
"Steinb°tur",18,"1909","558073","15.02.2017","L°na","Reykjav°k"
"Karfi / Gullkarfi",9,"1909","558073","15.02.2017","L°na","Reykjav°k"
"ósa",154,"1909","557474","10.02.2017","L°na","Reykjav°k"
"çorskur",574,"1909","557474","10.02.2017","L°na","Reykjav°k"
"ósa",667,"1909","557263","05.02.2017","L°na","Reykjav°k"
"Keila",7,"1909","557263","05.02.2017","L°na","Reykjav°k"
"Langa",23,"1909","557263","05.02.2017","L°na","Reykjav°k"
"çorskur",873,"1909","557263","05.02.2017","L°na","Reykjav°k"
"St¢ra brosma",2,"1909","557263","05.02.2017","L°na","Reykjav°k"
"Karfi / Gullkarfi",6,"1909","557263","05.02.2017","L°na","Reykjav°k"
"ósa",993,"1909","557119","03.02.2017","L°na","Reykjav°k"
"Keila",3,"1909","557119","03.02.2017","L°na","Reykjav°k"
"Langa",48,"1909","557119","03.02.2017","L°na","Reykjav°k"
"çorskur",731,"1909","557119","03.02.2017","L°na","Reykjav°k"
"St¢ra brosma",6,"1909","557119","03.02.2017","L°na","Reykjav°k"
"Karfi / Gullkarfi",7,"1909","557119","03.02.2017","L°na","Reykjav°k"
"Ufsi",15,"1909","556900","01.02.2017","L°na","Reykjav°k"
"ósa",119,"1909","556900","01.02.2017","L°na","Reykjav°k"
"çorskur",1081,"1909","556900","01.02.2017","L°na","Reykjav°k"
"Steinb°tur",17,"1909","556900","01.02.2017","L°na","Reykjav°k"
"Ufsi",2,"1909","556814","29.01.2017","L°na","Reykjav°k"
"ósa",29,"1909","556814","29.01.2017","L°na","Reykjav°k"
"çorskur",1387,"1909","556814","29.01.2017","L°na","Reykjav°k"
"Steinb°tur",7,"1909","556814","29.01.2017","L°na","Reykjav°k"
"ósa",721,"1909","556648","26.01.2017","L°na","Reykjav°k"
"Keila",53,"1909","556648","26.01.2017","L°na","Reykjav°k"
"Langa",53,"1909","556648","26.01.2017","L°na","Reykjav°k"
"çorskur",1299,"1909","556648","26.01.2017","L°na","Reykjav°k"
"Steinb°tur",26,"1909","556648","26.01.2017","L°na","Reykjav°k"
"Karfi / Gullkarfi",56,"1909","556648","26.01.2017","L°na","Reykjav°k"
"ósa",543,"1909","556104","19.01.2017","L°na","Reykjav°k"
"Keila",52,"1909","556104","19.01.2017","L°na","Reykjav°k"
"Langa",51,"1909","556104","19.01.2017","L°na","Reykjav°k"
"çorskur",1250,"1909","556104","19.01.2017","L°na","Reykjav°k"
"Steinb°tur",6,"1909","556104","19.01.2017","L°na","Reykjav°k"
"Karfi / Gullkarfi",22,"1909","556104","19.01.2017","L°na","Reykjav°k"
"ósa",18,"1909","555978","18.01.2017","L°na","Reykjav°k"
"çorskur",1512,"1909","555978","18.01.2017","L°na","Reykjav°k"
"ósa",49,"1909","555754","13.01.2017","L°na","Reykjav°k"
"çorskur",1880,"1909","555754","13.01.2017","L°na","Reykjav°k"
"ósa",877,"1909","555567","10.01.2017","L°na","Reykjav°k"
"çorskur",1982,"1909","555567","10.01.2017","L°na","Reykjav°k"
"Steinb°tur",7,"1909","555567","10.01.2017","L°na","Reykjav°k"
"ósa",67,"1909","555416","07.01.2017","L°na","Reykjav°k"
"çorskur",1732,"1909","555416","07.01.2017","L°na","Reykjav°k"
"Tindaskata",70,"1909","555416","07.01.2017","L°na","Reykjav°k"
"Steinb°tur",8,"1909","555416","07.01.2017","L°na","Reykjav°k"
"Ufsi",160,"1909","555120","04.01.2017","L°na","Reykjav°k"
"ósa",161,"1909","555120","04.01.2017","L°na","Reykjav°k"
"Langa",6,"1909","555120","04.01.2017","L°na","Reykjav°k"
"çorskur",1408,"1909","555120","04.01.2017","L°na","Reykjav°k"
"Tindaskata",13,"1909","555120","04.01.2017","L°na","Reykjav°k"
"Steinb°tur",32,"1909","555120","04.01.2017","L°na","Reykjav°k"
"ósa",973,"1909","554973","02.01.2017","L°na","Reykjav°k"
"çorskur",521,"1909","554973","02.01.2017","L°na","Reykjav°k"
"Tindaskata",28,"1909","554973","02.01.2017","L°na","Reykjav°k"
"Ufsi",1,"1909","554832","22.12.2016","L°na","Reykjav°k"
"ósa",1304,"1909","554832","22.12.2016","L°na","Reykjav°k"
"Langa",18,"1909","554832","22.12.2016","L°na","Reykjav°k"
"çorskur",814,"1909","554832","22.12.2016","L°na","Reykjav°k"
"Tindaskata",3,"1909","554832","22.12.2016","L°na","Reykjav°k"
"Ufsi",2,"1909","554359","12.12.2016","L°na","K¢pavogur"
"ósa",532,"1909","554359","12.12.2016","L°na","K¢pavogur"
"Keila",34,"1909","554359","12.12.2016","L°na","K¢pavogur"
"Langa",78,"1909","554359","12.12.2016","L°na","K¢pavogur"
"çorskur",1388,"1909","554359","12.12.2016","L°na","K¢pavogur"
"Tindaskata",28,"1909","554359","12.12.2016","L°na","K¢pavogur"
"St¢ra brosma",2,"1909","554359","12.12.2016","L°na","K¢pavogur"
"Karfi / Gullkarfi",2,"1909","554359","12.12.2016","L°na","K¢pavogur"
"ósa",850,"1909","553277","30.11.2016","L°na","Reykjav°k"
"Langa",26,"1909","553277","30.11.2016","L°na","Reykjav°k"
"çorskur",733,"1909","553277","30.11.2016","L°na","Reykjav°k"
"Tindaskata",20,"1909","553277","30.11.2016","L°na","Reykjav°k"
"Steinb°tur",6,"1909","553277","30.11.2016","L°na","Reykjav°k"
"ósa",411,"1909","553161","28.11.2016","L°na","K¢pavogur"
"Langa",5,"1909","553161","28.11.2016","L°na","K¢pavogur"
"Lòsa",13,"1909","553161","28.11.2016","L°na","K¢pavogur"
"çorskur",455,"1909","553161","28.11.2016","L°na","K¢pavogur"
"Tindaskata",73,"1909","553161","28.11.2016","L°na","K¢pavogur"
"ósa",805,"1909","552492","21.11.2016","L°na","K¢pavogur"
"Keila",86,"1909","552492","21.11.2016","L°na","K¢pavogur"
"Langa",61,"1909","552492","21.11.2016","L°na","K¢pavogur"
"çorskur",1393,"1909","552492","21.11.2016","L°na","K¢pavogur"
"Tindaskata",16,"1909","552492","21.11.2016","L°na","K¢pavogur"
"Steinb°tur",28,"1909","552492","21.11.2016","L°na","K¢pavogur"
"Karfi / Gullkarfi",7,"1909","552492","21.11.2016","L°na","K¢pavogur"
"Ufsi",2304,"1909","550692","01.11.2016","Handfëri","Suåureyri"
"çorskur",489,"1909","550692","01.11.2016","Handfëri","Suåureyri"
"Karfi / Gullkarfi",68,"1909","550692","01.11.2016","Handfëri","Suåureyri"
"Ufsi",1533,"1909","549401","18.10.2016","Handfëri","Suåureyri"
"çorskur",3149,"1909","549401","18.10.2016","Handfëri","Suåureyri"
"Ufsi",52,"1909","546267","19.09.2016","Handfëri","Suåureyri"
"çorskur",1904,"1909","546267","19.09.2016","Handfëri","Suåureyri"
"Karfi / Gullkarfi",15,"1909","546267","19.09.2016","Handfëri","Suåureyri"
"Ufsi",452,"1909","546136","17.09.2016","Handfëri","Suåureyri"
"çorskur",2185,"1909","546136","17.09.2016","Handfëri","Suåureyri"
"Karfi / Gullkarfi",39,"1909","546136","17.09.2016","Handfëri","Suåureyri"
"Ufsi",1368,"1909","544961","08.09.2016","Handfëri","Suåureyri"
"Langa",8,"1909","544961","08.09.2016","Handfëri","Suåureyri"
"çorskur",2298,"1909","544961","08.09.2016","Handfëri","Suåureyri"
"Karfi / Gullkarfi",29,"1909","544961","08.09.2016","Handfëri","Suåureyri"
"Ufsi",113,"1909","544247","04.09.2016","Handfëri","Suåureyri"
"çorskur",1054,"1909","544247","04.09.2016","Handfëri","Suåureyri"
"Karfi / Gullkarfi",54,"1909","544247","04.09.2016","Handfëri","Suåureyri"
"Ufsi",618,"1909","543813","01.09.2016","Handfëri","Suåureyri"
"çorskur",2465,"1909","543813","01.09.2016","Handfëri","Suåureyri"
"çorskur",470,"1911","593163","14.08.2017","Handfëri","Patreksfjîråur"
"çorskur",354,"1911","592354","10.08.2017","Handfëri","Patreksfjîråur"
"çorskur",695,"1911","591948","09.08.2017","Handfëri","Patreksfjîråur"
"çorskur",788,"1911","591391","08.08.2017","Handfëri","Patreksfjîråur"
"çorskur",639,"1911","590897","03.08.2017","Handfëri","Patreksfjîråur"
"çorskur",630,"1911","590221","02.08.2017","Handfëri","Patreksfjîråur"
"çorskur",695,"1911","589539","01.08.2017","Handfëri","Patreksfjîråur"
"çorskur",779,"1911","585911","13.07.2017","Handfëri","Patreksfjîråur"
"çorskur",715,"1911","585447","12.07.2017","Handfëri","Patreksfjîråur"
"çorskur",533,"1911","585132","11.07.2017","Handfëri","Patreksfjîråur"
"çorskur",771,"1911","584461","10.07.2017","Handfëri","Patreksfjîråur"
"çorskur",255,"1911","583784","06.07.2017","Handfëri","Patreksfjîråur"
"Steinb°tur",9,"1911","583784","06.07.2017","Handfëri","Patreksfjîråur"
"çorskur",367,"1911","583578","05.07.2017","Handfëri","Patreksfjîråur"
"çorskur",686,"1911","582910","04.07.2017","Handfëri","Patreksfjîråur"
"çorskur",749,"1911","582100","03.07.2017","Handfëri","Patreksfjîråur"
"çorskur",515,"1911","579165","20.06.2017","Handfëri","Patreksfjîråur"
"çorskur",644,"1911","578806","19.06.2017","Handfëri","Patreksfjîråur"
"çorskur",627,"1911","578210","15.06.2017","Handfëri","Patreksfjîråur"
"çorskur",230,"1911","577695","14.06.2017","Handfëri","Patreksfjîråur"
"çorskur",125,"1911","576629","12.06.2017","Handfëri","Patreksfjîråur"
"çorskur",281,"1911","576072","08.06.2017","Handfëri","Patreksfjîråur"
"çorskur",414,"1911","575544","07.06.2017","Handfëri","Patreksfjîråur"
"Steinb°tur",73,"1911","575544","07.06.2017","Handfëri","Patreksfjîråur"
"çorskur",721,"1911","575194","06.06.2017","Handfëri","Patreksfjîråur"
"Steinb°tur",22,"1911","575194","06.06.2017","Handfëri","Patreksfjîråur"
"Gr†sleppa",211,"1911","571438","18.05.2017","Gr†sleppunet","¶lafsv°k"
"Skarkoli",12,"1911","570584","15.05.2017","Gr†sleppunet","¶lafsv°k"
"çorskur",21,"1911","570584","15.05.2017","Gr†sleppunet","¶lafsv°k"
"Gr†sleppa",614,"1911","570584","15.05.2017","Gr†sleppunet","¶lafsv°k"
"Gr†sleppa",182,"1911","570118","14.05.2017","Gr†sleppunet","¶lafsv°k"
"Gr†sleppa",211,"1911","570102","13.05.2017","Gr†sleppunet","¶lafsv°k"
"Skarkoli",23,"1911","569789","09.05.2017","Gr†sleppunet","¶lafsv°k"
"çorskur",31,"1911","569789","09.05.2017","Gr†sleppunet","¶lafsv°k"
"Rauåmagi",9,"1911","569789","09.05.2017","Gr†sleppunet","¶lafsv°k"
"Gr†sleppa",700,"1911","569789","09.05.2017","Gr†sleppunet","¶lafsv°k"
"Skarkoli",9,"1911","568445","07.05.2017","Gr†sleppunet","¶lafsv°k"
"çorskur",19,"1911","568445","07.05.2017","Gr†sleppunet","¶lafsv°k"
"Rauåmagi",7,"1911","568445","07.05.2017","Gr†sleppunet","¶lafsv°k"
"Gr†sleppa",428,"1911","568445","07.05.2017","Gr†sleppunet","¶lafsv°k"
"Skarkoli",1,"1911","568339","06.05.2017","Gr†sleppunet","¶lafsv°k"
"çorskur",13,"1911","568339","06.05.2017","Gr†sleppunet","¶lafsv°k"
"Gr†sleppa",336,"1911","568339","06.05.2017","Gr†sleppunet","¶lafsv°k"
"Skarkoli",10,"1911","568289","05.05.2017","Gr†sleppunet","¶lafsv°k"
"çorskur",10,"1911","568289","05.05.2017","Gr†sleppunet","¶lafsv°k"
"Gr†sleppa",1352,"1911","568289","05.05.2017","Gr†sleppunet","¶lafsv°k"
"Skarkoli",4,"1911","567568","04.05.2017","Gr†sleppunet","¶lafsv°k"
"çorskur",14,"1911","567568","04.05.2017","Gr†sleppunet","¶lafsv°k"
"Gr†sleppa",1059,"1911","567568","04.05.2017","Gr†sleppunet","¶lafsv°k"
"çorskur",40,"1911","566539","28.04.2017","Gr†sleppunet","¶lafsv°k"
"Gr†sleppa",491,"1911","566539","28.04.2017","Gr†sleppunet","¶lafsv°k"
"çorskur",18,"1911","566419","27.04.2017","Gr†sleppunet","¶lafsv°k"
"Gr†sleppa",712,"1911","566419","27.04.2017","Gr†sleppunet","¶lafsv°k"
"Skarkoli",9,"1911","565716","24.04.2017","Gr†sleppunet","¶lafsv°k"
"çorskur",23,"1911","565716","24.04.2017","Gr†sleppunet","¶lafsv°k"
